Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
495678,84975,HEART SHAPED MIRROR,6,2010-01-26 11:33:00,1.69,15218.0,United Kingdom
495678,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-01-26 11:33:00,4.95,15218.0,United Kingdom
495678,85174,S/4 CACTI CANDLES,1,2010-01-26 11:33:00,4.95,15218.0,United Kingdom
495678,20931,BLUE POT PLANT CANDLE ,2,2010-01-26 11:33:00,3.75,15218.0,United Kingdom
495678,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2010-01-26 11:33:00,0.65,15218.0,United Kingdom
495678,21129,SILVER FISHING GNOME ,2,2010-01-26 11:33:00,6.95,15218.0,United Kingdom
495678,20685,RED SPOTTY COIR DOORMAT,2,2010-01-26 11:33:00,6.75,15218.0,United Kingdom
495678,48173C,DOOR MAT BLACK FLOCK ,2,2010-01-26 11:33:00,6.75,15218.0,United Kingdom
495678,21621,VINTAGE UNION JACK BUNTING,2,2010-01-26 11:33:00,8.5,15218.0,United Kingdom
495678,21034,REX CASH+CARRY JUMBO SHOPPER,4,2010-01-26 11:33:00,0.95,15218.0,United Kingdom
495678,85099B,JUMBO BAG RED WHITE SPOTTY ,20,2010-01-26 11:33:00,1.95,15218.0,United Kingdom
495678,17091A,LAVENDER INCENSE IN TIN,36,2010-01-26 11:33:00,0.38,15218.0,United Kingdom
495678,17091J,VANILLA INCENSE IN TIN,36,2010-01-26 11:33:00,0.38,15218.0,United Kingdom
495678,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-01-26 11:33:00,2.95,15218.0,United Kingdom
495678,22379,RECYCLING BAG RETROSPOT ,10,2010-01-26 11:33:00,2.1,15218.0,United Kingdom
495678,22377,BOTTLE BAG RETROSPOT ,5,2010-01-26 11:33:00,2.1,15218.0,United Kingdom
495678,21870,I CAN ONLY PLEASE ONE PERSON MUG,6,2010-01-26 11:33:00,1.25,15218.0,United Kingdom
495678,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-01-26 11:33:00,2.55,15218.0,United Kingdom
C495679,78056,CAMOUFLAGE BACKPACK ON WHEELS,-1,2010-01-26 11:38:00,8.5,17353.0,United Kingdom
495681,84050,PINK HEART SHAPE EGG FRYING PAN,6,2010-01-26 11:39:00,1.65,15805.0,United Kingdom
495681,15036,ASSORTED COLOURS SILK FAN,12,2010-01-26 11:39:00,0.65,15805.0,United Kingdom
495681,79323B,BLACK CHERRY LIGHTS,4,2010-01-26 11:39:00,6.75,15805.0,United Kingdom
495681,79323G,GOLD  CHERRY LIGHTS,4,2010-01-26 11:39:00,6.75,15805.0,United Kingdom
495681,79323LP,LIGHT PINK CHERRY LIGHTS,4,2010-01-26 11:39:00,6.75,15805.0,United Kingdom
495681,79323P,PINK CHERRY LIGHTS,4,2010-01-26 11:39:00,6.75,15805.0,United Kingdom
495681,79323W, WHITE CHERRY LIGHTS,4,2010-01-26 11:39:00,6.75,15805.0,United Kingdom
495681,85042,ANTIQUE LILY FAIRY LIGHTS,4,2010-01-26 11:39:00,4.95,15805.0,United Kingdom
495681,85180A,RED HEARTS LIGHT CHAIN ,6,2010-01-26 11:39:00,4.65,15805.0,United Kingdom
495681,79320, FLAMINGO LIGHTS,8,2010-01-26 11:39:00,4.95,15805.0,United Kingdom
495681,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,2010-01-26 11:39:00,0.65,15805.0,United Kingdom
495681,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48,2010-01-26 11:39:00,0.29,15805.0,United Kingdom
495681,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2010-01-26 11:39:00,1.95,15805.0,United Kingdom
495681,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-01-26 11:39:00,1.95,15805.0,United Kingdom
495681,85099F,JUMBO BAG STRAWBERRY,10,2010-01-26 11:39:00,1.95,15805.0,United Kingdom
495681,85099B,JUMBO BAG RED WHITE SPOTTY ,10,2010-01-26 11:39:00,1.95,15805.0,United Kingdom
495681,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-01-26 11:39:00,1.25,15805.0,United Kingdom
495681,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-01-26 11:39:00,0.55,15805.0,United Kingdom
495681,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-01-26 11:39:00,0.55,15805.0,United Kingdom
495681,84991,60 TEATIME FAIRY CAKE CASES,24,2010-01-26 11:39:00,0.55,15805.0,United Kingdom
495681,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-01-26 11:39:00,0.55,15805.0,United Kingdom
495681,22195,LARGE HEART MEASURING SPOONS,12,2010-01-26 11:39:00,1.65,15805.0,United Kingdom
495681,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,6,2010-01-26 11:39:00,2.95,15805.0,United Kingdom
495681,21164,HOME SWEET HOME METAL SIGN ,6,2010-01-26 11:39:00,2.95,15805.0,United Kingdom
495681,82600,NO SINGING METAL SIGN,12,2010-01-26 11:39:00,2.1,15805.0,United Kingdom
495680,22132,RED LOVE HEART SHAPE CUP,12,2010-01-26 11:39:00,0.85,15950.0,United Kingdom
495680,21931,JUMBO STORAGE BAG SUKI,10,2010-01-26 11:39:00,1.95,15950.0,United Kingdom
495680,21930,JUMBO STORAGE BAG SKULLS,5,2010-01-26 11:39:00,1.95,15950.0,United Kingdom
495680,85099F,JUMBO BAG STRAWBERRY,8,2010-01-26 11:39:00,1.95,15950.0,United Kingdom
495680,21928,JUMBO BAG SCANDINAVIAN PAISLEY,6,2010-01-26 11:39:00,1.95,15950.0,United Kingdom
495680,20713,JUMBO BAG OWLS,7,2010-01-26 11:39:00,1.95,15950.0,United Kingdom
495680,21929,JUMBO BAG PINK VINTAGE PAISLEY,9,2010-01-26 11:39:00,1.95,15950.0,United Kingdom
495680,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2010-01-26 11:39:00,1.95,15950.0,United Kingdom
495680,85099B,JUMBO BAG RED WHITE SPOTTY ,20,2010-01-26 11:39:00,1.95,15950.0,United Kingdom
495680,21564,PINK  HEART SHAPE LOVE BUCKET ,2,2010-01-26 11:39:00,2.95,15950.0,United Kingdom
495680,21563,RED HEART SHAPE LOVE BUCKET ,3,2010-01-26 11:39:00,2.95,15950.0,United Kingdom
495680,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-01-26 11:39:00,2.95,15950.0,United Kingdom
495680,51008,AFGHAN SLIPPER SOCK PAIR,20,2010-01-26 11:39:00,3.45,15950.0,United Kingdom
495680,22117,METAL SIGN HER DINNER IS SERVED ,4,2010-01-26 11:39:00,2.95,15950.0,United Kingdom
495680,21174,POTTERING IN THE SHED METAL SIGN,6,2010-01-26 11:39:00,1.95,15950.0,United Kingdom
495680,21181,PLEASE ONE PERSON  METAL SIGN,3,2010-01-26 11:39:00,2.1,15950.0,United Kingdom
495680,21432,SET OF 3 CASES WOODLAND DESIGN,2,2010-01-26 11:39:00,5.95,15950.0,United Kingdom
495680,20832,RED FLOCK LOVE HEART PHOTO FRAME,9,2010-01-26 11:39:00,0.85,15950.0,United Kingdom
495680,20750, RED/WHITE DOT MINI CASES,2,2010-01-26 11:39:00,7.95,15950.0,United Kingdom
495680,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,2010-01-26 11:39:00,4.95,15950.0,United Kingdom
495680,21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",3,2010-01-26 11:39:00,4.95,15950.0,United Kingdom
495680,21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,3,2010-01-26 11:39:00,4.95,15950.0,United Kingdom
495680,21706,"FOLDING UMBRELLA , RED/WHITE SPOT",3,2010-01-26 11:39:00,4.95,15950.0,United Kingdom
495680,22200,FRYING PAN PINK POLKADOT ,3,2010-01-26 11:39:00,4.25,15950.0,United Kingdom
495680,22199,FRYING PAN RED POLKADOT ,3,2010-01-26 11:39:00,4.25,15950.0,United Kingdom
495680,22202,MILK PAN PINK RETROSPOT,3,2010-01-26 11:39:00,3.75,15950.0,United Kingdom
495680,22203,MILK PAN RED RETROSPOT,3,2010-01-26 11:39:00,3.75,15950.0,United Kingdom
495680,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,4,2010-01-26 11:39:00,2.55,15950.0,United Kingdom
495680,21986,PACK OF 12 PINK SPOT TISSUES ,12,2010-01-26 11:39:00,0.29,15950.0,United Kingdom
495680,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-01-26 11:39:00,0.29,15950.0,United Kingdom
495680,84050,PINK HEART SHAPE EGG FRYING PAN,5,2010-01-26 11:39:00,1.65,15950.0,United Kingdom
495680,21733,RED HANGING HEART T-LIGHT HOLDER,4,2010-01-26 11:39:00,2.95,15950.0,United Kingdom
495680,21790,VINTAGE SNAP CARDS,6,2010-01-26 11:39:00,0.85,15950.0,United Kingdom
495680,21791,VINTAGE HEADS AND TAILS CARD GAME ,13,2010-01-26 11:39:00,1.25,15950.0,United Kingdom
495680,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-01-26 11:39:00,3.75,15950.0,United Kingdom
495680,21485,RED SPOT HEART HOT WATER BOTTLE,4,2010-01-26 11:39:00,4.95,15950.0,United Kingdom
495680,22133,PINK LOVE HEART SHAPE CUP,12,2010-01-26 11:39:00,0.85,15950.0,United Kingdom
495682,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2010-01-26 11:44:00,0.55,15002.0,United Kingdom
495682,85206A,CREAM FELT EASTER EGG BASKET,3,2010-01-26 11:44:00,1.65,15002.0,United Kingdom
495682,85206B,PINK FELT EASTER EGG BASKET,3,2010-01-26 11:44:00,1.65,15002.0,United Kingdom
495682,22021,BLUE FELT EASTER EGG BASKET,3,2010-01-26 11:44:00,1.65,15002.0,United Kingdom
495682,21911,GARDEN METAL SIGN ,1,2010-01-26 11:44:00,1.65,15002.0,United Kingdom
495682,84050,PINK HEART SHAPE EGG FRYING PAN,4,2010-01-26 11:44:00,1.65,15002.0,United Kingdom
495682,20914,SET/5 RED SPOTTY LID GLASS BOWLS,5,2010-01-26 11:44:00,2.95,15002.0,United Kingdom
495682,21843,RETRO SPOT CAKE STAND,2,2010-01-26 11:44:00,10.95,15002.0,United Kingdom
495682,47556B,TEA TIME TEA TOWELS ,5,2010-01-26 11:44:00,2.95,15002.0,United Kingdom
495682,47559B,TEA TIME OVEN GLOVE,2,2010-01-26 11:44:00,1.25,15002.0,United Kingdom
495682,47580,TEA TIME DES TEA COSY,4,2010-01-26 11:44:00,2.55,15002.0,United Kingdom
495682,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2010-01-26 11:44:00,2.1,15002.0,United Kingdom
495682,22148,EASTER CRAFT 4 CHICKS ,3,2010-01-26 11:44:00,1.95,15002.0,United Kingdom
495682,22150, 3 STRIPEY MICE FELTCRAFT,3,2010-01-26 11:44:00,1.95,15002.0,United Kingdom
495682,21121,SET/10 RED SPOTTY PARTY CANDLES,3,2010-01-26 11:44:00,1.25,15002.0,United Kingdom
495682,21411,GINGHAM HEART  DOORSTOP RED,5,2010-01-26 11:44:00,4.25,15002.0,United Kingdom
495682,17091B,JASMINE TEA INCENSE IN TIN,3,2010-01-26 11:44:00,1.25,15002.0,United Kingdom
495682,17091J,VANILLA INCENSE IN TIN,3,2010-01-26 11:44:00,1.25,15002.0,United Kingdom
495682,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-01-26 11:44:00,1.25,15002.0,United Kingdom
495682,21980,PACK OF 12 RED SPOTTY TISSUES ,12,2010-01-26 11:44:00,0.29,15002.0,United Kingdom
495682,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-01-26 11:44:00,0.29,15002.0,United Kingdom
495682,21561,DINOSAUR LUNCHBOX WITH CUTLERY,3,2010-01-26 11:44:00,2.55,15002.0,United Kingdom
495682,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,3,2010-01-26 11:44:00,2.55,15002.0,United Kingdom
495682,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,6,2010-01-26 11:44:00,2.55,15002.0,United Kingdom
495682,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2010-01-26 11:44:00,4.95,15002.0,United Kingdom
495682,21589,SWALLOW GIANT TUBE MATCHES,1,2010-01-26 11:44:00,2.55,15002.0,United Kingdom
495682,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-01-26 11:44:00,1.25,15002.0,United Kingdom
495682,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,2010-01-26 11:44:00,2.95,15002.0,United Kingdom
495682,22131,FOOD CONTAINER SET 3 LOVE HEART ,3,2010-01-26 11:44:00,1.95,15002.0,United Kingdom
495682,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-01-26 11:44:00,2.95,15002.0,United Kingdom
495682,21733,RED HANGING HEART T-LIGHT HOLDER,3,2010-01-26 11:44:00,2.95,15002.0,United Kingdom
495682,21947,SET OF 6 HEART CHOPSTICKS,1,2010-01-26 11:44:00,1.25,15002.0,United Kingdom
495682,72741,GRAND CHOCOLATECANDLE,9,2010-01-26 11:44:00,1.45,15002.0,United Kingdom
495682,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,3,2010-01-26 11:44:00,2.1,15002.0,United Kingdom
495682,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3,2010-01-26 11:44:00,2.1,15002.0,United Kingdom
495682,20754,RETRO RED SPOTTY WASHING UP GLOVES,4,2010-01-26 11:44:00,2.1,15002.0,United Kingdom
495682,21955,  DOORMAT UNION JACK GUNS AND ROSES,1,2010-01-26 11:44:00,6.75,15002.0,United Kingdom
495682,21384,IVORY HANGING DECORATION  BUTTERFLY,24,2010-01-26 11:44:00,0.85,15002.0,United Kingdom
495682,21754,HOME BUILDING BLOCK WORD,2,2010-01-26 11:44:00,5.95,15002.0,United Kingdom
495682,21756,BATH BUILDING BLOCK WORD,2,2010-01-26 11:44:00,5.95,15002.0,United Kingdom
495682,20718,RED SPOTTY SHOPPER BAG,10,2010-01-26 11:44:00,1.25,15002.0,United Kingdom
495682,20725,LUNCH BAG RED SPOTTY,10,2010-01-26 11:44:00,1.65,15002.0,United Kingdom
495682,22348,TEA BAG PLATE RED SPOTTY ,4,2010-01-26 11:44:00,0.85,15002.0,United Kingdom
495682,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,2010-01-26 11:44:00,2.1,15002.0,United Kingdom
495683,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,60,2010-01-26 11:45:00,0.95,16742.0,United Kingdom
495683,84970S,HANGING HEART ZINC T-LIGHT HOLDER,60,2010-01-26 11:45:00,0.85,16742.0,United Kingdom
495683,47504G,ENGLISH ROSE TAPE MEASURE,12,2010-01-26 11:45:00,1.25,16742.0,United Kingdom
495683,21733,RED HANGING HEART T-LIGHT HOLDER,4,2010-01-26 11:45:00,2.95,16742.0,United Kingdom
495683,20769,DAISY JOURNAL ,1,2010-01-26 11:45:00,2.55,16742.0,United Kingdom
495683,22367,CHILDS APRON SPACEBOY DESIGN,1,2010-01-26 11:45:00,1.95,16742.0,United Kingdom
495683,20775,DAISY NOTEBOOK ,1,2010-01-26 11:45:00,1.65,16742.0,United Kingdom
495684,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,6,2010-01-26 12:00:00,2.55,17536.0,United Kingdom
495684,20781,GOLD EAR MUFF HEADPHONES,2,2010-01-26 12:00:00,5.49,17536.0,United Kingdom
495684,20724,RED SPOTTY CHARLOTTE BAG,10,2010-01-26 12:00:00,0.85,17536.0,United Kingdom
C495685,21539,RETRO SPOTS BUTTER DISH,-1,2010-01-26 12:04:00,4.95,14527.0,United Kingdom
C495685,85136B,BLUE SHARK HELICOPTER,-1,2010-01-26 12:04:00,7.95,14527.0,United Kingdom
495686,21485,RED SPOT HEART HOT WATER BOTTLE,4,2010-01-26 12:10:00,4.95,15044.0,United Kingdom
495686,21294,ETCHED GLASS COASTER,7,2010-01-26 12:10:00,1.25,15044.0,United Kingdom
495686,21540,DAIRY MAID CERAMIC BUTTER DISH,1,2010-01-26 12:10:00,4.25,15044.0,United Kingdom
495686,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-01-26 12:10:00,2.95,15044.0,United Kingdom
495686,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2010-01-26 12:10:00,3.75,15044.0,United Kingdom
495686,84029D,LEOPARD PRINT HOT WATER BOTTLE,8,2010-01-26 12:10:00,3.75,15044.0,United Kingdom
495686,21770,OPEN CLOSED METAL SIGN,2,2010-01-26 12:10:00,4.95,15044.0,United Kingdom
495686,21190,PINK HEARTS PAPER GARLAND,12,2010-01-26 12:10:00,1.65,15044.0,United Kingdom
495686,22079,RIBBON REEL HEARTS DESIGN ,10,2010-01-26 12:10:00,1.65,15044.0,United Kingdom
495686,20978,36 PENCILS TUBE SKULLS,6,2010-01-26 12:10:00,1.25,15044.0,United Kingdom
495686,20977,36 PENCILS TUBE WOODLAND,6,2010-01-26 12:10:00,1.25,15044.0,United Kingdom
495686,21478,SILVER SKULL HOT WATER BOTTLE ,3,2010-01-26 12:10:00,3.75,15044.0,United Kingdom
495686,21314,SMALL GLASS HEART TRINKET POT,8,2010-01-26 12:10:00,2.1,15044.0,United Kingdom
495686,22084,PAPER CHAIN KIT EMPIRE,4,2010-01-26 12:10:00,2.95,15044.0,United Kingdom
495686,22083,PAPER CHAIN KIT RETRO SPOT,4,2010-01-26 12:10:00,2.95,15044.0,United Kingdom
495686,21755,LOVE BUILDING BLOCK WORD,6,2010-01-26 12:10:00,5.95,15044.0,United Kingdom
495686,21756,BATH BUILDING BLOCK WORD,4,2010-01-26 12:10:00,5.95,15044.0,United Kingdom
495686,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-01-26 12:10:00,7.95,15044.0,United Kingdom
495686,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-01-26 12:10:00,2.95,15044.0,United Kingdom
495686,85066,CREAM SWEETHEART MINI CHEST,2,2010-01-26 12:10:00,12.75,15044.0,United Kingdom
495686,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-01-26 12:10:00,5.95,15044.0,United Kingdom
495686,21411,GINGHAM HEART  DOORSTOP RED,4,2010-01-26 12:10:00,4.25,15044.0,United Kingdom
495686,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-01-26 12:10:00,5.95,15044.0,United Kingdom
495686,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,2010-01-26 12:10:00,12.75,15044.0,United Kingdom
495686,21541,DINOSAURS WATER TRANSFER TATTOOS ,1,2010-01-26 12:10:00,0.85,15044.0,United Kingdom
495686,84050,PINK HEART SHAPE EGG FRYING PAN,8,2010-01-26 12:10:00,1.65,15044.0,United Kingdom
495686,21542,WOODLAND WATER TRANSFER TATTOOS ,6,2010-01-26 12:10:00,0.85,15044.0,United Kingdom
495686,20711,JUMBO BAG TOYS ,6,2010-01-26 12:10:00,1.95,15044.0,United Kingdom
495686,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,2010-01-26 12:10:00,2.95,15044.0,United Kingdom
495686,20985,HEART CALCULATOR,6,2010-01-26 12:10:00,1.25,15044.0,United Kingdom
495686,21251,DINOSAUR HEIGHT CHART STICKER SET,4,2010-01-26 12:10:00,2.95,15044.0,United Kingdom
495686,21677,HEARTS  STICKERS,12,2010-01-26 12:10:00,0.85,15044.0,United Kingdom
495686,22177,5 HOOK BLACKBOARD ORGANISER ,2,2010-01-26 12:10:00,9.95,15044.0,United Kingdom
495686,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2010-01-26 12:10:00,8.5,15044.0,United Kingdom
495686,79323W, WHITE CHERRY LIGHTS,4,2010-01-26 12:10:00,6.75,15044.0,United Kingdom
495686,22179,SET 10 LIGHTS NIGHT OWL,4,2010-01-26 12:10:00,6.75,15044.0,United Kingdom
495686,21249,WOODLAND  HEIGHT CHART STICKERS ,5,2010-01-26 12:10:00,2.95,15044.0,United Kingdom
495686,21544,SKULLS  WATER TRANSFER TATTOOS ,6,2010-01-26 12:10:00,0.85,15044.0,United Kingdom
495686,21541,DINOSAURS WATER TRANSFER TATTOOS ,6,2010-01-26 12:10:00,0.85,15044.0,United Kingdom
495686,22066,LOVE HEART TRINKET POT,4,2010-01-26 12:10:00,1.45,15044.0,United Kingdom
495686,72819,CUPID DESIGN SCENTED CANDLES,6,2010-01-26 12:10:00,2.55,15044.0,United Kingdom
495686,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-01-26 12:10:00,3.95,15044.0,United Kingdom
495686,22112,CHOCOLATE HOT WATER BOTTLE,4,2010-01-26 12:10:00,4.95,15044.0,United Kingdom
495687,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-01-26 12:11:00,1.69,12439.0,Cyprus
495687,84050,PINK HEART SHAPE EGG FRYING PAN,6,2010-01-26 12:11:00,1.65,12439.0,Cyprus
495687,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-01-26 12:11:00,2.95,12439.0,Cyprus
495687,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-01-26 12:11:00,2.95,12439.0,Cyprus
495688,82578,KITCHEN METAL SIGN,2,2010-01-26 12:22:00,0.55,14527.0,United Kingdom
495688,21153,RED SPOTTY TABLECLOTH ,1,2010-01-26 12:22:00,10.65,14527.0,United Kingdom
495688,47562,ENGLISH ROSE IRONING BOARD COVER,6,2010-01-26 12:22:00,3.75,14527.0,United Kingdom
495688,21396,RED SPOTTY EGG CUP ,6,2010-01-26 12:22:00,1.25,14527.0,United Kingdom
495688,21397,BLUE  SPOTTY EGG CUP ,6,2010-01-26 12:22:00,1.25,14527.0,United Kingdom
495688,85232B,SET/3 RUSSIAN DOLL STACKING TINS,1,2010-01-26 12:22:00,4.95,14527.0,United Kingdom
495688,84509F,NEW ENGLAND PLACEMATS,2,2010-01-26 12:22:00,3.75,14527.0,United Kingdom
495688,20675,BLUE SPOTTY BOWL,12,2010-01-26 12:22:00,1.25,14527.0,United Kingdom
495688,20676,RED SPOTTY BOWL,8,2010-01-26 12:22:00,1.25,14527.0,United Kingdom
495688,21242,RED SPOTTY PLATE ,8,2010-01-26 12:22:00,1.69,14527.0,United Kingdom
495688,21244,BLUE  SPOTTY PLATE ,8,2010-01-26 12:22:00,1.69,14527.0,United Kingdom
495688,21239,PINK  SPOTTY CUP,16,2010-01-26 12:22:00,0.85,14527.0,United Kingdom
495688,21238,RED SPOTTY CUP,16,2010-01-26 12:22:00,0.85,14527.0,United Kingdom
495688,21240,BLUE  SPOTTY CUP,16,2010-01-26 12:22:00,0.85,14527.0,United Kingdom
495688,21241,GREEN SPOTTY CUP,8,2010-01-26 12:22:00,0.85,14527.0,United Kingdom
495688,84969,ASSORTED COLOUR SET 6 TEASPOONS,2,2010-01-26 12:22:00,4.25,14527.0,United Kingdom
495688,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,8,2010-01-26 12:22:00,3.75,14527.0,United Kingdom
495688,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,3,2010-01-26 12:22:00,3.75,14527.0,United Kingdom
495688,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,8,2010-01-26 12:22:00,3.75,14527.0,United Kingdom
495688,21770,OPEN CLOSED METAL SIGN,2,2010-01-26 12:22:00,4.95,14527.0,United Kingdom
495688,21164,HOME SWEET HOME METAL SIGN ,2,2010-01-26 12:22:00,2.95,14527.0,United Kingdom
495688,82582,AREA PATROLLED METAL SIGN,2,2010-01-26 12:22:00,2.1,14527.0,United Kingdom
495688,82583,HOT BATHS METAL SIGN,2,2010-01-26 12:22:00,2.1,14527.0,United Kingdom
495688,82580,BATHROOM METAL SIGN,2,2010-01-26 12:22:00,0.55,14527.0,United Kingdom
495688,82581,TOILET METAL SIGN,2,2010-01-26 12:22:00,0.55,14527.0,United Kingdom
495688,84661A,WHITE SQUARE TABLE CLOCK,2,2010-01-26 12:22:00,2.55,14527.0,United Kingdom
495688,21533,RETRO SPOT LARGE MILK JUG,2,2010-01-26 12:22:00,4.95,14527.0,United Kingdom
495688,22072,TEA CUP AND SAUCER RETRO SPOT,1,2010-01-26 12:22:00,3.75,14527.0,United Kingdom
495688,84926C,FAIRY CAKES TILE COASTER,4,2010-01-26 12:22:00,1.25,14527.0,United Kingdom
495688,21539,RETRO SPOTS BUTTER DISH,5,2010-01-26 12:22:00,4.95,14527.0,United Kingdom
495688,21843,RETRO SPOT CAKE STAND,1,2010-01-26 12:22:00,10.95,14527.0,United Kingdom
495688,21259,VICTORIAN SEWING BOX SMALL ,3,2010-01-26 12:22:00,5.95,14527.0,United Kingdom
495688,84660C,PINK STITCHED WALL CLOCK,2,2010-01-26 12:22:00,3.75,14527.0,United Kingdom
495689,47591C,BLUE FAIRY CAKE CHILD'S APRON,3,2010-01-26 12:23:00,1.95,14680.0,United Kingdom
495689,22384,LUNCHBAG PINK RETROSPOT,10,2010-01-26 12:23:00,1.65,14680.0,United Kingdom
495689,20726,LUNCH BAG WOODLAND,23,2010-01-26 12:23:00,1.65,14680.0,United Kingdom
495689,20728,LUNCH BAG CARS BLUE,6,2010-01-26 12:23:00,1.65,14680.0,United Kingdom
495689,20725,LUNCH BAG RED SPOTTY,26,2010-01-26 12:23:00,1.65,14680.0,United Kingdom
495689,20727,LUNCH BAG  BLACK SKULL.,20,2010-01-26 12:23:00,1.65,14680.0,United Kingdom
495689,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,10,2010-01-26 12:23:00,2.55,14680.0,United Kingdom
495689,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,7,2010-01-26 12:23:00,2.55,14680.0,United Kingdom
495689,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,4,2010-01-26 12:23:00,2.55,14680.0,United Kingdom
495689,21535,RETRO SPOT SMALL MILK JUG,3,2010-01-26 12:23:00,2.55,14680.0,United Kingdom
495689,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-01-26 12:23:00,2.1,14680.0,United Kingdom
495689,21175,GIN + TONIC DIET METAL SIGN,12,2010-01-26 12:23:00,2.1,14680.0,United Kingdom
495689,20975,12 PENCILS SMALL TUBE RED SPOTTY,12,2010-01-26 12:23:00,0.65,14680.0,United Kingdom
495689,20974,12 PENCILS SMALL TUBE SKULL,6,2010-01-26 12:23:00,0.65,14680.0,United Kingdom
495689,21156,RED SPOTTY CHILDS APRON,2,2010-01-26 12:23:00,1.95,14680.0,United Kingdom
495689,47591D,PINK FAIRY CAKE CHILD'S APRON,3,2010-01-26 12:23:00,1.95,14680.0,United Kingdom
495689,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2010-01-26 12:23:00,1.25,14680.0,United Kingdom
495689,21357,TOAST ITS - DINOSAUR,5,2010-01-26 12:23:00,1.25,14680.0,United Kingdom
495689,21356,TOAST ITS - FAIRY FLOWER,5,2010-01-26 12:23:00,1.25,14680.0,United Kingdom
495689,37503,TEA TIME CAKE STAND IN GIFT BOX,3,2010-01-26 12:23:00,10.75,14680.0,United Kingdom
495689,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,5,2010-01-26 12:23:00,3.75,14680.0,United Kingdom
495689,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,2010-01-26 12:23:00,3.75,14680.0,United Kingdom
495689,21218,RED SPOTTY BISCUIT TIN,3,2010-01-26 12:23:00,3.75,14680.0,United Kingdom
495689,20671,BLUE TEATIME PRINT BOWL ,3,2010-01-26 12:23:00,1.25,14680.0,United Kingdom
495689,20672,PINK TEATIME PRINT BOWL,3,2010-01-26 12:23:00,1.25,14680.0,United Kingdom
